Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken
KNeighborsRegressor,1.5274154217039677,-0.05800167760655661,160.7255677207525,0.04120779037475586
SVR,1.4989410170497892,-0.0008816794926633786,156.32670001250918,0.1983184814453125
NuSVR,1.498631978386886,-0.00026174421898383926,156.27827898092315,0.10725712776184082
Ridge,1.3300459776953844,0.3379238002543491,127.1439730686655,0.043325185775756836
LinearRegression,1.3297632319508472,0.3384909916176393,127.0895001733745,0.1139531135559082
ElasticNet,1.2653013957900447,0.46780221004842737,113.99303683991128,0.045316457748413086
RandomForestRegressor,1.2090732914642965,0.5805964634153089,101.19471566102104,13.195632219314575
Lasso,1.000162683087833,0.999673655769698,2.8227977314005135,0.04411935806274414
